date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:24	15066/15066	---MC-	200	added ('OK')	text/html	etag:W/%22ab8837960b7f939b9b16c68288e3b992%22	https://www.hacksplaining.com/glossary/oauth	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/oauth.html	(from https://www.hacksplaining.com/glossary)
13:48:24	14457/14457	---MC-	200	added ('OK')	text/html	etag:W/%22d7e7f0afa2ef0480ab698f9070bb5d6c%22	https://www.hacksplaining.com/glossary/owasp	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/owasp.html	(from https://www.hacksplaining.com/glossary)
13:48:24	15127/15127	---MC-	200	added ('OK')	text/html	etag:W/%223d69d9f03cd3629ce5e8e45285f0afef%22	https://www.hacksplaining.com/glossary/password-lists	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/password-lists.html	(from https://www.hacksplaining.com/glossary)
13:48:25	15457/15457	---MC-	200	added ('OK')	text/html	etag:W/%2274b40670455d6056488667f59456636e%22	https://www.hacksplaining.com/glossary/phishing	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/phishing.html	(from https://www.hacksplaining.com/glossary)
13:48:25	15570/15570	---MC-	200	added ('OK')	text/html	etag:W/%2246821e9fec8f29e931d105daa46fab1a%22	https://www.hacksplaining.com/glossary/principle-of-least-privilege	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/principle-of-least-privilege.html	(from https://www.hacksplaining.com/glossary)
13:48:25	14739/14739	---MC-	200	added ('OK')	text/html	etag:W/%22f2b7f10a740c3bb09435977c9d32f2cb%22	https://www.hacksplaining.com/glossary/randomness	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/randomness.html	(from https://www.hacksplaining.com/glossary)
13:48:25	18380/18380	---MC-	200	added ('OK')	text/html	etag:W/%2235b982d146b69c98a5bd9778d2932760%22	https://www.hacksplaining.com/glossary/releases	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/releases.html	(from https://www.hacksplaining.com/glossary)
13:48:26	16543/16543	---MC-	200	added ('OK')	text/html	etag:W/%22dfc528619fa5589b5f6e793eabd7cc93%22	https://www.hacksplaining.com/glossary/rest	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/rest.html	(from https://www.hacksplaining.com/glossary)
13:48:26	14413/14413	---MC-	200	added ('OK')	text/html	etag:W/%222cc01b28c694f8f5e8482211e4b78e14%22	https://www.hacksplaining.com/glossary/salting	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/salting.html	(from https://www.hacksplaining.com/glossary)
13:48:26	15161/15161	---MC-	200	added ('OK')	text/html	etag:W/%229167c28a6acecb28844543c0d091df34%22	https://www.hacksplaining.com/glossary/sessions	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/sessions.html	(from https://www.hacksplaining.com/glossary)
13:48:27	15302/15302	---MC-	200	added ('OK')	text/html	etag:W/%22c283395f53107bbe4f979869900302fa%22	https://www.hacksplaining.com/glossary/social-engineering	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/social-engineering.html	(from https://www.hacksplaining.com/glossary)
13:48:27	14652/14652	---MC-	200	added ('OK')	text/html	etag:W/%228977408ddf6793db5a16be78068c8cab%22	https://www.hacksplaining.com/glossary/sql	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/sql.html	(from https://www.hacksplaining.com/glossary)
13:48:27	15520/15520	---MC-	200	added ('OK')	text/html	etag:W/%22b5e3691dd4be1a025869f7c6bec105d9%22	https://www.hacksplaining.com/glossary/urls	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/urls.html	(from https://www.hacksplaining.com/glossary)
13:48:28	14163/14163	---MC-	200	added ('OK')	text/html	etag:W/%225c3c76920f63c70bbe4ddb8f9d6af205%22	https://www.hacksplaining.com/glossary/worms	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/worms.html	(from https://www.hacksplaining.com/glossary)
13:48:28	47/47	---M--	200	added ('OK')	text/plain	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/robots.txt		(from https://d1o5lmfp4gliop.cloudfront.net/assets/application-bd10ee974bbc51bb3d86fa9ae10645db2b3eb4dc3d8cc7ce69082d3b5ef323f2.css)
13:48:28	15093/15093	---MC-	200	added ('OK')	text/html	etag:W/%227bfd78238e49d727bc9f02fb8baa6f86%22	https://www.hacksplaining.com/glossary/zero-day-exploits	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/glossary/zero-day-exploits.html	(from https://www.hacksplaining.com/glossary)
13:48:28	2764/2764	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-stored/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-stored/icon.gif	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:29	212819/212819	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-775096dc6d872f132bd52810244babe8bd4202e822302b66cfdbe95c0b25fb90.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-775096dc6d872f132bd52810244babe8bd4202e822302b66cfdbe95c0b25fb90.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:29	35786/35786	---MC-	200	added ('OK')	text/html	etag:W/%226b2b73a153996fe0c6d0cd474d2968c6%22	https://www.hacksplaining.com/prevention/xss-stored	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/prevention/xss-stored.html	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:30	20570/20570	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-stored/bread-185a89839a7f3029f567037088539633ec259d6e1f7abc01ff5bf8375cd95be6.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-stored/bread-185a89839a7f3029f567037088539633ec259d6e1f7abc01ff5bf8375cd95be6.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:30	196601/196601	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-hacked-f0702b389ec9c7784c375be7e116c30080a96f7d121fe4f1a1b33a54f50ea264.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-hacked-f0702b389ec9c7784c375be7e116c30080a96f7d121fe4f1a1b33a54f50ea264.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:31	122773/122773	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-preparing-06c19221aa11811471e37995f4a4ae85b601d7ce2a85005cbd74bbdabf2112a3.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-preparing-06c19221aa11811471e37995f4a4ae85b601d7ce2a85005cbd74bbdabf2112a3.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:31	777111/777111	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/haxxed-1-fc565bc0baa52fcb3e99721dd120607df84acb5e46bfb2dfe95c1b897e0ba768.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/haxxed-1-fc565bc0baa52fcb3e99721dd120607df84acb5e46bfb2dfe95c1b897e0ba768.gif	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:32	134644/134644	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-c3cda4bec0235fcfe36c50e49ef7a01aba5e01ea4c9448217b2fbaa268c52d12.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-c3cda4bec0235fcfe36c50e49ef7a01aba5e01ea4c9448217b2fbaa268c52d12.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:32	234621/234621	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-succeed-e1a6deb1c9d0b37eaae079dcbd6e0333626bf85cdd89fb8069a6d1654215b3ab.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-succeed-e1a6deb1c9d0b37eaae079dcbd6e0333626bf85cdd89fb8069a6d1654215b3ab.png	(from https://www.hacksplaining.com/exercises/xss-stored)
13:48:32	2534/2534	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/click-jacking/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/click-jacking/icon.gif	(from https://www.hacksplaining.com/exercises/click-jacking)
13:48:33	26789/26789	---MC-	200	added ('OK')	text/html	etag:W/%22a535c24a3247e3aaf227d943a4db4015%22	https://www.hacksplaining.com/prevention/click-jacking	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/prevention/click-jacking.html	(from https://www.hacksplaining.com/exercises/click-jacking)
13:48:33	516/516	---MC-	200	added ('OK')	text/html	etag:W/%22c5c8cb6ae5faed22e533115aad6c5ebc%22	https://www.hacksplaining.com/dummy/kittens	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/dummy/kittens.html	(from https://www.hacksplaining.com/exercises/click-jacking)
13:48:33	2955/2955	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/csrf/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/csrf/icon.gif	(from https://www.hacksplaining.com/exercises/csrf)
13:48:33	523547/523547	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/click-jacking/click-jacked-8bd51da815156d2f069cb49a358f9618190c2982dc047b193e5720d5b99433a7.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/click-jacking/click-jacked-8bd51da815156d2f069cb49a358f9618190c2982dc047b193e5720d5b99433a7.png	(from https://www.hacksplaining.com/exercises/click-jacking)
13:48:34	132016/132016	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-flipped-0f5f24930b514fb0d273d3a224dae82203336a1fa6392ecca5aaa99d005e234f.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-flipped-0f5f24930b514fb0d273d3a224dae82203336a1fa6392ecca5aaa99d005e234f.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:34	821456/821456	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/horse-14e2f0968295be0151ad0f6342c0b7f20efadc943a41cd9a9d611aa8e06d7a05.jpg	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/horse-14e2f0968295be0151ad0f6342c0b7f20efadc943a41cd9a9d611aa8e06d7a05.jpg	(from https://www.hacksplaining.com/exercises/csrf)
13:48:34	65038/65038	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:27%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/login-7d06e3b59b8d07bcc26b0fd1369cbf74105b65a4095346377c6fc269dd810e34.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/login-7d06e3b59b8d07bcc26b0fd1369cbf74105b65a4095346377c6fc269dd810e34.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:35	42848/42848	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-fbb17dd63b7d9ef939bc7cc4e2af4155fe0c469976b6fccb79a782a4258804da.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-fbb17dd63b7d9ef939bc7cc4e2af4155fe0c469976b6fccb79a782a4258804da.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:35	41564/41564	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-1-322b70b9cbeb5011c33fbf516ee739df3a6da1736b3e66db019f0aeb46d5463a.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-1-322b70b9cbeb5011c33fbf516ee739df3a6da1736b3e66db019f0aeb46d5463a.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:35	40749/40749	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-2-8c833f05bd5caa7924a6f33108668c2e457ca40f0dbef1c4a9a2ad34ed2d4c18.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-2-8c833f05bd5caa7924a6f33108668c2e457ca40f0dbef1c4a9a2ad34ed2d4c18.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:35	42590/42590	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-3-2e907f17b548cdd33ad13cb8b09083e3bc646079817b87c23a071f5276dc06d9.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-3-2e907f17b548cdd33ad13cb8b09083e3bc646079817b87c23a071f5276dc06d9.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:35	42124/42124	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-4-dbe2200d334f74c04dddb9117f47f5466080837c93fcda31d5d201909babdb63.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-4-dbe2200d334f74c04dddb9117f47f5466080837c93fcda31d5d201909babdb63.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:36	42921/42921	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-5-5ba509a544f046bbc83bdc8f65ba9aa1a99c3c0b08c4f5e5c5c43e322ae20666.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-5-5ba509a544f046bbc83bdc8f65ba9aa1a99c3c0b08c4f5e5c5c43e322ae20666.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:36	27712/27712	---MC-	200	added ('OK')	text/html	etag:W/%2227ba2e5aa02adb7751b81d1fb6fc61da%22	https://www.hacksplaining.com/prevention/csrf	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/prevention/csrf.html	(from https://www.hacksplaining.com/exercises/csrf)
13:48:37	119070/119070	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-confused-flipped-f93edb831c1a3b852375f3329ef0ac865c9bf023037c9e2632bdca561cb4491d.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-confused-flipped-f93edb831c1a3b852375f3329ef0ac865c9bf023037c9e2632bdca561cb4491d.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:37	112230/112230	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-neutral-flipped-258f0fa0ca8f889b52b75fe93e25cea71c5a60de988152b98d54bd6cc3205351.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-neutral-flipped-258f0fa0ca8f889b52b75fe93e25cea71c5a60de988152b98d54bd6cc3205351.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:37	144392/144392	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-excited-flipped-bd8f3a408907c769f4612ed3a6b7e4baa846ed7d6ad5eb6be1d3224a5ba78767.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-excited-flipped-bd8f3a408907c769f4612ed3a6b7e4baa846ed7d6ad5eb6be1d3224a5ba78767.png	(from https://www.hacksplaining.com/exercises/csrf)
13:48:37	2336/2336	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-reflected/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-reflected/icon.gif	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:39	61002/61002	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/taco-1cdc68699a0519c7ee3199116cccf390516d722e44a451a863f17ca57abf8134.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/taco-1cdc68699a0519c7ee3199116cccf390516d722e44a451a863f17ca57abf8134.png	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:39	21895/21895	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/rating-71f431e2f6d5d26b3bee4d7d88f24bb4ef7e17229da10a5277d611e83886634e.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/rating-71f431e2f6d5d26b3bee4d7d88f24bb4ef7e17229da10a5277d611e83886634e.png	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:40	172254/172254	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-hacked-134bcb6467d2397ba708325199de37e4da928583c6a303f525aa8c1322b463d2.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-hacked-134bcb6467d2397ba708325199de37e4da928583c6a303f525aa8c1322b463d2.png	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:40	2283/2283	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/file-upload/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/file-upload/icon.gif	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:40	369881/369881	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/sky-taco-9d28db3e3440e15aaff72956668d54abea60710d0cce536748165dd0aa2e54d2.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/sky-taco-9d28db3e3440e15aaff72956668d54abea60710d0cce536748165dd0aa2e54d2.gif	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:40	27641/27641	---MC-	200	added ('OK')	text/html	etag:W/%229eca5eca583370f3863080201f2c4164%22	https://www.hacksplaining.com/prevention/xss-reflected	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/prevention/xss-reflected.html	(from https://www.hacksplaining.com/exercises/xss-reflected)
13:48:42	118236/118236	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-pensive-8d7c379108d248ef5c8e97ae7859a0f6dbc29bc0a21c658581f658c54b4fd95b.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-pensive-8d7c379108d248ef5c8e97ae7859a0f6dbc29bc0a21c658581f658c54b4fd95b.png	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:42	10875/10875	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/anon-66b6223167e2a180c6c8f8b2890213a95b6eb51815a997e00d0b3b9e2398814a.jpg	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/anon-66b6223167e2a180c6c8f8b2890213a95b6eb51815a997e00d0b3b9e2398814a.jpg	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:42	18632/18632	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/edit-d55a23cdd1c3008fc7fc9b72d53b6fd14c3e5e3641542098601b253126008591.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/edit-d55a23cdd1c3008fc7fc9b72d53b6fd14c3e5e3641542098601b253126008591.png	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:43	150637/150637	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/file-chooser-26c9736ed4b7c7b079d77051dbd55aa3bd807d86505e468cf468485eef93fa1f.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/file-chooser-26c9736ed4b7c7b079d77051dbd55aa3bd807d86505e468cf468485eef93fa1f.png	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:43	28885/28885	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/icons/danger-82cdabffb9e70795f6fdd5d10c7d88af3e188843f766ac02c7e4b990481d4cd2.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/icons/danger-82cdabffb9e70795f6fdd5d10c7d88af3e188843f766ac02c7e4b990481d4cd2.png	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:43	12278/12278	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/broken-6788a5d6f41c6341c569a53e4d8723fbe926a035393d8d9decb89500074dd31b.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/broken-6788a5d6f41c6341c569a53e4d8723fbe926a035393d8d9decb89500074dd31b.gif	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:43	1727/1727	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/open-redirects/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/open-redirects/icon.gif	(from https://www.hacksplaining.com/exercises/open-redirects)
13:48:44	25099/25099	---MC-	200	added ('OK')	text/html	etag:W/%22c1fa1e63d8c87f6f11e084f2761a6ed5%22	https://www.hacksplaining.com/prevention/file-upload	C:/My%20Web%20Sites/My%20sites/www.hacksplaining.com/prevention/file-upload.html	(from https://www.hacksplaining.com/exercises/file-upload)
13:48:45	144750/144750	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/haxxed-5-7df3194d63d283f7d44299365a222500135a2aa92d37f8864abf388a0b7f3d43.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/haxxed-5-7df3194d63d283f7d44299365a222500135a2aa92d37f8864abf388a0b7f3d43.gif	(from https://www.hacksplaining.com/exercises/open-redirects)
13:48:45	100621/100621	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:25%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/open-redirects/iguana-73be83bf8c9cb980cfb1c869d7b4c8607ff59cb8f9395bd24fd7275c4d0ce51b.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/open-redirects/iguana-73be83bf8c9cb980cfb1c869d7b4c8607ff59cb8f9395bd24fd7275c4d0ce51b.png	(from https://www.hacksplaining.com/exercises/open-redirects)
13:48:45	2078/2078	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Aug%202022%2016:37:29%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/unencrypted-communication/icon.gif	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/images/exercises/unencrypted-communication/icon.gif	(from https://www.hacksplaining.com/exercises/unencrypted-communication)
13:48:47	77247/77247	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:27%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/insecure-bf20dd8b7110afa64f92c54ae966b075c086f3ae133d030d2a265b73987f796d.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/insecure-bf20dd8b7110afa64f92c54ae966b075c086f3ae133d030d2a265b73987f796d.png	(from https://www.hacksplaining.com/exercises/unencrypted-communication)
13:48:47	48792/48792	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Aug%202022%2016:37:26%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/happy-cloud-bebecc9499dfbc6527f111ab2c9013629694fa7e7750e4cc3de576102490352d.png	C:/My%20Web%20Sites/My%20sites/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/happy-cloud-bebecc9499dfbc6527f111ab2c9013629694fa7e7750e4cc3de576102490352d.png	(from https://www.hacksplaining.com/exercises/unencrypted-communication)
